kadaluarsa,-1
kadung,-1
kafir,-1
kagum,-1
kain kafan,-1
kaku,-1
kalah,-1
kalahan,-1
kambing hitam,-1
kambuh,-1
kampungan,-1
kandang,-1
kandas,-1
kanibal,-1
kanker,-1
kantong sampah,-1
kapak,-1
kapalan,-1
karat,-1
kasar,-1
kasihan,-1
kata-kata kasar,-1
katastropi,-1
keadaan acuh tak acuh,-1
keadaan buruk,-1
keadaan darurat,-1
keadaan pingsan,-1
keadaan sulit,-1
keanehan,-1
keangkuhan,-1
kebal,-1
kebencian,-1
keberanian,-1
keberatan,-1
keberbahayaan,-1
kebetulan,-1
kebiadaban,-1
kebiasaan,-1
kebingungan,-1
KEBINGUNGAN,-1
kebiri,-1
kebisingan,-1
kebobolan,-1
kebocoran,-1
kebodohan,-1
kebohongan,-1
kebosanan,-1
kebrutalan,-1
kebuntuan,-1
keburukan,-1
kecabulan,-1
kecaman,-1
kecanduan,-1
kecapaian,-1
kecelakaan,-1
kecelakaan kapal,-1
kecemasan,-1
kecemburuan,-1
kecenderungan,-1
kecenderungan untuk menurun,-1
kecerobohan,-1
kecewa,-1
kecil,-1
kecongkakan,-1
kecurangan,-1
kecurigaan,-1
kedangkalan,-1
kedengkian,-1
keengganan,-1
kefanatikan,-1
kegagalan,-1
keganasan,-1
kegarangan,-1
kegelapan,-1
kegelisahan,-1
kegemparan,-1
kegemukan,-1
kegilaan,-1
kegoyangan,-1
kegugupan,-1
kehabisan,-1
kehancuran,-1
kehebohan,-1
Keheranan,-1
kehilangan,-1
kehilangan keseimbangan,-1
kehinaan,-1
keinginan pribadi,-1
keingkaran,-1
keirasionalan,-1
kejahatan,-1
kejam,-1
kejang,-1
kejanggalan,-1
kejangkitan,-1
kejatuhan,-1
kejelekan,-1
kejengahan,-1
kejengkelan,-1
keji,-1
kejut,-1
kekacauan,-1
kekakuan,-1
kekalahan,-1
kekanak-kanakan,-1
kekecewaan,-1
kekecilan,-1
kekejaman,-1
kekejamannya,-1
kekeliruan,-1
kekenyangan,-1
kekerasan,-1
kekerasan pendirian,-1
kekeringan,-1
kekesalan,-1
kekhawatiran,-1
kekhilafan,-1
kekosongan,-1
kekotoran,-1
kekuatiran,-1
kekurangan,-1
kekurangpekaan,-1
kelakuan buruk,-1
kelalaian,-1
kelambanan,-1
kelancangan,-1
kelangkaan,-1
kelaparan,-1
kelas dua,-1
kelelahan,-1
kelemahan,-1
kelemahan karena usia tua,-1
kelembutan,-1
kelesuan,-1
keletihan,-1
keliru,-1
keluar,-1
keluhan,-1
Keluhan,-1
kelupaan,-1
kemacetan,-1
kemalangan,-1
kemalasan,-1
kemandekan,-1
kemarahan,-1
kemasukan setan,-1
kemasyhuran,-1
kematian,-1
kembali,-1
kemelaratan,-1
kemenduaan,-1
kemerosotan,-1
kemiskinan,-1
kemunafikan,-1
kemunduran,-1
kemurkaan,-1
kemurungan,-1
kemustahilan,-1
kendor,-1
kendur,-1
kenekatan,-1
kental,-1
kepahitan,-1
kepala batu,-1
kepala-sakit,-1
kepatahan,-1
kepedaran,-1
kependekan,-1
kepentingan,-1
kepentingan diri sendiri,-1
kepicikan,-1
keputusasaan,-1
keputusasan,-1
keracunan,-1
keraguan,-1
kerangka,-1
keras,-1
keras hati,-1
keras kepala,-1
keras-kapal,-1
kerasnya,-1
kerdil,-1
kere,-1
kerepotan,-1
kereta,-1
keretakan,-1
keriangan,-1
keributan,-1
kerinduan,-1
kering,-1
keriput,-1
keriuhan,-1
kerlip,-1
keroncongan,-1
kerugian,-1
Kerugian,-1
kerusakan,-1
kerusuhan,-1
kerut,-1
keruwetan,-1
kesal,-1
kesalahan,-1
kesalahan besar,-1
kesalahan hitung,-1
kesalahpahaman,-1
kesamaan,-1
kesedihan,-1
keseganan,-1
kesegeraan,-1
kesembronoan,-1
kesendirian,-1
kesengitan,-1
kesengsaraan,-1
kesepian,-1
keserakahan,-1
keseriusan,-1
kesesakan,-1
kesilauan,-1
kesombongan,-1
kesulitan,-1
kesuraman,-1
kesyahidan,-1
ketabahan,-1
ketakberanian,-1
ketakutan,-1
ketamakan,-1
ketat,-1
ketegangan,-1
ketenangan,-1
keterbatasan,-1
keterbelakangan,-1
keterlaluan,-1
ketiadaan,-1
ketiadaan rasa hormat,-1
ketidakabsahan,-1
ketidakadilan,-1
ketidakakuratan,-1
ketidakamanan,-1
ketidakbahagiaan,-1
ketidakberdayaan,-1
ketidakbijaksanaan,-1
ketidakcakapan,-1
ketidakcocokan,-1
ketidakcukupan,-1
ketidakefektifan,-1
ketidakefisienan,-1
ketidakjelasan,-1
ketidakjujuran,-1
ketidakkasihan,-1
ketidaklogisan,-1
ketidakmampuan,-1
ketidakmampuan menyesuaikan diri,-1
ketidakmungkinan,-1
ketidakmurnian,-1
ketidakpantasan,-1
ketidakpedulian,-1
ketidakpercayaan,-1
ketidakpuasan,-1
ketidakrelevanan,-1
ketidaksabaran,-1
ketidaksamaan,-1
ketidakseimbangan,-1
ketidaksempurnaan,-1
ketidaksenangan,-1
ketidaksenonohan,-1
ketidaksetaraan,-1
ketidaksetiaan,-1
ketidaksopanan,-1
ketidakstabilan,-1
ketidaktahuan,-1
Ketidaktelitian,-1
ketidaktelitian,-1
ketidakteraturan,-1
ketidaktertarikan,-1
ketidaktoleranan,-1
ketidaktulusan,-1
ketinggalan,-1
ketukan,-1
ketus,-1
kewajiban,-1
kewalahan,-1
kezaliman,-1
khawatir,-1
khayalan,-1
khayalan belaka,-1
khayali,-1
khianat,-1
khusus,-1
kiamat,-1
kikir,-1
kikuk,-1
kios,-1
kisi,-1
klik,-1
klise,-1
knalpot,-1
kolot,-1
kompatibel,-1
kompleks,-1
komplikasi,-1
komplotan,-1
kompong,-1
konflik,-1
konfrontasi,-1
kongkalikong,-1
konservatif,-1
konsesi,-1
konspirasi,-1
konspiratif,-1
konspirator,-1
kontaminasi,-1
kontensius,-1
kontol,-1
kontra,-1
kontra-produktif,-1
kontradiksi,-1
kontradiktif,-1
kontraproduktif,-1
kontroversi,-1
kontroversial,-1
konyol,-1
korban,-1
korban kecelakaan,-1
korosi,-1
korosif,-1
korup,-1
korupsi,-1
kotor,-1
kotoran,-1
kram,-1
krisis,-1
kritik,-1
kritikus,-1
kritis,-1
kronis,-1
kuat,-1
kuatir,-1
kucam,-1
kucing gemuk,-1
kudung,-1
kukuh,-1
kuning,-1
kuno,-1
kupas,-1
kurang,-1
kurang ajar,-1
kurang baik,-1
kurang berkembang,-1
kurang beruntung,-1
kurang dikenal,-1
kurang lengkap,-1
kurang menarik,-1
kurang pengalaman,-1
kurang sehat,-1
kurang sopan,-1
kurus,-1
kusut,-1
kutukan,-1
labil,-1
labu,-1
lacur,-1
lalai,-1
lalim,-1
lama,-1
lamban,-1
lambat,-1
lancang,-1
lancar,-1
lapis kedua,-1
lapuk,-1
larangan,-1
larut,-1
latency,-1
lawan,-1
lebam,-1
lebih buruk,-1
lebih keras,-1
lebih mahal,-1
lebihan,-1
lecet,-1
ledakan,-1
lekat,-1
lekir,-1
lekuk,-1
lelah,-1
lelet,-1
lelucon,-1
lemah,-1
lemak,-1
lemak-kucing,-1
lemas,-1
lembab,-1
lembek,-1
lemot,-1
lendir,-1
lengkap,-1
lengket,-1
lepas,-1
lereng,-1
lesu,-1
letih,-1
letusan,-1
liar,-1
licik,-1
licin,-1
lier,-1
limbah,-1
limbung,-1
linglung,-1
lintah,-1
lirik,-1
longgar,-1
luah,-1
luar biasa,-1
lubang angin,-1
lucu,-1
luka,-1
luka bakar,-1
luka lecet,-1
lumpuh,-1
lumpur,-1
lunak,-1
lupa,-1
lusuh,-1
Maaf,-1
mabuk,-1
mabuk kepayang,-1
mafia,-1
mahal,-1
main mata,-1
main perempuan,-1
mainan kerincingan,-1
makian,-1
makin,-1
malang,-1
malapetaka,-1
malas,-1
malu,-1
malu-malu,-1
mampat,-1
mandek,-1
manipulasi,-1
manipulatif,-1
manipulator,-1
manja,-1
marah,-1
marah-marah,-1
marginal,-1
masalah,-1
masam,-1
mati,-1
mati kelaparan,-1
mati lemas,-1
mati rasa,-1
mati-matian,-1
mau bertobat,-1
megah,-1
megap-megap,-1
melalaikan,-1
melambat,-1
melampiaskan,-1
melancarkan,-1
melanggar,-1
melanggar hukum,-1
melanggar susila,-1
melarang,-1
melarikan diri,-1
melawan hukum,-1
melayu,-1
melebih-lebihkan,-1
melecehkan,-1
meledak,-1
melelahkan,-1
melemahkan,-1
melenceng,-1
melengking,-1
melengkingkan,-1
melengkung,-1
melenyapkan,-1
melepaskan,-1
melepuh,-1
meleset,-1
meletakkan-off,-1
melibatkan,-1
melimpahi,-1
melinglungkan,-1
melodramatis,-1
melongo,-1
melongsorkan,-1
melucuti senjata,-1
melukai,-1
meluluhkan,-1
melumpuhkan,-1
melunakkan,-1
meluruhkan,-1
memabukkan,-1
memadamkan,-1
memakan waktu,-1
memaksa,-1
memaksakan,-1
memalsukan,-1
memalukan,-1
memamerkan,-1
memanaskan,-1
memancing,-1
memandang dengan marah,-1
memandang rendah,-1
memanjakan,-1
memar,-1
memarahi,-1
memarahkan,-1
memarut,-1
mematahkan semangat,-1
mematikan,-1
membagi,-1
membahas,-1
membahayakan,-1
membakar,-1
membalas,-1
membalikkan,-1
membanjiri,-1
membantah,-1
Membantah,-1
membara,-1
membatalkan,-1
membatasi,-1
membatu,-1
membayar lebih,-1
membedakan,-1
membeku,-1
membekukan,-1
membela,-1
membelit,-1
membenci,-1
membengisi,-1
memberatkan,-1
memberhentikan,-1
memberontak,-1
membinasakan,-1
membingungkan,-1
membohong,-1
memboikot,-1
memboikot dr masyarakat,-1
membolos,-1
membombardir,-1
membongkar,-1
membosankan,-1
membuang,-1
membuang waktu,-1
membuat,-1
membuat bersedih hati,-1
membuat bingung,-1
membuat kasar,-1
membuat malu,-1
membubuhi gula,-1
membujuk,-1
membunuh,-1
memburuk,-1
memburukkan,-1
memburuknya,-1
membusuk,-1
membutakan,-1
memecat,-1
memekakkan telinga,-1
memenjarakan,-1
mementingkan diri sendiri,-1
memeras,-1
memerciki,-1
memerintahkan,-1
memfitnah,-1
memihak,-1
memikat,-1
memisahkan,-1
memiskinkan,-1
memohon,-1
memperberat,-1
memperbudak,-1
memperdaya,-1
memperdayakan,-1
memperingatkan,-1
memperkosa,-1
memperlambat,-1
memperlemah,-1
mempersiapkan,-1
mempesona,-1
mempolemikkan,-1
memprihatinkan,-1
mempropagandakan,-1
memprotes,-1
memprovokasi,-1
memuakkan,-1
memuaskan diri,-1
memudarnya,-1
memukul,-1
memukul dengan tongkat,-1
memukul mundur,-1
memuntahkan,-1
memurahkan,-1
memusnahkan,-1
memutar,-1
memutarbalikkan,-1
memutuskan,-1
menabrak,-1
menahan,-1
menakuti,-1
menakutkan,-1
menampar,-1
menanamkan,-1
menangis,-1
menarik diri,-1
menarik kembali,-1
menarik perhatian,-1
menaruh simpati,-1
menasihati,-1
mencabut,-1
mencabut perlindungan hukum,-1
mencaci,-1
mencairkan,-1
mencampuradukkan,-1
mencampuri,-1
mencap,-1
mencekik,-1
mencela,-1
mencemari,-1
mencemaskan,-1
mencemoohkan,-1
mencibir,-1
mencicit,-1
mencium,-1
menciut-ciut,-1
mencla-mencle,-1
mencolok,-1
mencopoti,-1
mencubit,-1
mencuci otak,-1
mencuri,-1
mencurigakan,-1
mendadak,-1
mendakwa,-1
mendatang,-1
mendatangkan,-1
mendeklamasikan,-1
menderita,-1
menderita khayalan,-1
menderita sekali,-1
mendesak,-1
mendesis,-1
mendidih,-1
mendistorsi,-1
menduduki,-1
menegur,-1
menekan,-1
menekankan,-1
menelan,-1
menentang,-1
menertawakan,-1
menetes,-1
mengabaikan,-1
mengaburkan,-1
mengacak,-1
mengacaukan,-1
mengaku,-1
mengakui,-1
mengalah,-1
mengalahkan,-1
mengalihkan,-1
mengambil alih,-1
mengamputasi,-1
mengamuk,-1
mengancam,-1
mengancam jiwa,-1
mengangkat bahu,-1
menganiaya,-1
mengatakan,-1
mengebiri,-1
mengecam,-1
mengecewakan,-1
mengecilkan,-1
mengecilkan hati,-1
mengejan,-1
mengejek,-1
mengejuntukan,-1
mengejutkan,-1
mengeksploitasi,-1
mengeluarkan,-1
mengeluarkan isi perut,-1
mengeluh,-1
mengelupas,-1
mengembara,-1
mengemis,-1
mengendapkan,-1
mengepung,-1
mengerang,-1
mengeras,-1
mengerdilkan,-1
mengerikan,-1
mengering,-1
mengerjakan dengan kurang baik,-1
mengerti,-1
mengerut,-1
mengesalkan,-1
menggagalkan,-1
menggampangkan,-1
mengganggu,-1
mengganggu ketenangan,-1
menggantikan,-1
menggantung,-1
menggaruk,-1
menggarut,-1
menggasak,-1
menggelapkan,-1
menggelegar,-1
menggelepar,-1
menggeliat-geliut,-1
menggelikan,-1
menggelisahkan,-1
menggemparkan,-1
menggentari,-1
menggerakkan,-1
menggeram,-1
menggerenyet,-1
menggerogoti,-1
menggertak,-1
menggerutu,-1
menggigil,-1
menggigit,-1
menggila,-1
menggiling,-1
menggoda,-1
menggoyang,-1
menggugat,-1
menggugurkan,-1
menggulingkan,-1
menggusarkan,-1
menghadapi,-1
menghalangi,-1
menghalau,-1
menghambat,-1
menghancurkan,-1
menghantui,-1
menghapus,-1
menghapuskan,-1
menghasut,-1
menghebohkan,-1
mengherankan,-1
menghilangkan,-1
menghina,-1
menghinakan,-1
menghindari,-1
menghujat,-1
menghukum,-1
menghukum sebelum memeriksa,-1
mengigau,-1
mengikis,-1
mengindoktrinasikan,-1
mengingkari,-1
menginjak-injak,-1
mengintai,-1
mengintimidasi,-1
mengintip,-1
mengisap,-1
mengkhawatirkan,-1
mengkhianati,-1
mengkritik,-1
mengoceh,-1
mengolesi,-1
mengolok-olok,-1
mengomel,-1
mengorbankan,-1
mengotori,-1
mengotorkan,-1
mengoyakkan,-1
menguap,-1
menguasai,-1
mengumpat,-1
mengumumkan kekurangan,-1
mengundurkan diri,-1
menguntungkan,-1
mengurangi,-1
menguras,-1
mengusir,-1
mengutuk,-1
Mengutuk,-1
meniadakan,-1
menidurkan,-1
menimbulkan,-1
menimbulkan kebencian,-1
menimpa,-1
menindas,-1
meninggal,-1
meninggal dunia,-1
meninggalkan,-1
meningkat,-1
meninju,-1
menipu,-1
menitis,-1
menjadi kaya,-1
menjadi terlalu panas,-1
menjarah,-1
menjatuhkan,-1
menjauhkan,-1
menjauhkan diri,-1
menjelekkan,-1
menjemukan,-1
menjengkelkan,-1
menjerat,-1
menjerit,-1
menjijikkan,-1
menjiplak tulisan,-1
menodai,-1
menohok,-1
menolak,-1
menonjol,-1
mentah,-1
menuduh,-1
menumbangkan,-1
menumpahkan,-1
menunda,-1
menunduk,-1
menundukkan,-1
menuntut,-1
menurun,-1
menurunkan,-1
menurunkan nilai,-1
menusuk,-1
menutup jalan,-1
menyaingi,-1
menyakiti,-1
menyakitkan,-1
menyala,-1
menyalahgunakan,-1
menyalahkan,-1
menyangkal,-1
menyangsikan,-1
menyapa,-1
menyayangkan,-1
menyayat,-1
menyayat hati,-1
menyebalkan,-1
menyederhanakan,-1
menyedihkan,-1
menyelinap,-1
menyembunyikan,-1
menyenangkan,-1
menyengat,-1
menyentakkan,-1
menyerah,-1
menyeramkan,-1
menyerang,-1
menyerbu,-1
menyeret,-1
menyesali,-1
menyesalkan,-1
menyesatkan,-1
menyesatkan pikiran,-1
menyia nyiakan,-1
menyiangi,-1
menyihir,-1
menyiksa,-1
menyilaukan,-1
menyimpang,-1
menyindir,-1
menyinggung,-1
menyita pikiran,-1
menyolok,-1
menyombongkan,-1
menyumbat,-1
menyumpahi,-1
menyusahkan,-1
menyusup,-1
menyusut,-1
meracuni,-1
meragukan,-1
merajalela,-1
merajuk,-1
merampas,-1
merana,-1
merancang,-1
merangsang,-1
merasa jijik,-1
merata,-1
meratap,-1
meratapi,-1
meraup,-1
merayap,-1
merebut,-1
meremas,-1
meremehkan,-1
merencanakan,-1
merendahkan,-1
merendahkan martabat,-1
merengek,-1
merenung,-1
merepet,-1
meresahkan,-1
meretas,-1
merinding,-1
meringis,-1
merobek,-1
merokok,-1
merongrong,-1
merosot,-1
merugikan,-1
merusak,-1
merusak akhlak,-1
merusak bentuk,-1
merusakkan,-1
mewah,-1
meyakinkan,-1
mimpi buruk,-1
miring,-1
misinformasi,-1
miskin,-1
misteri,-1
misterius,-1
mitos,-1
momok,-1
mubazir,-1
mudah terharu,-1
mudah tersinggung,-1
mudah tertipu,-1
multi-polarisasi,-1
munafik,-1
mundur,-1
mungil,-1
mungkin,-1
mungkir,-1
muntah,-1
muntahan,-1
muntahan kebencian,-1
murah,-1
murahan,-1
muram,-1
murka,-1
murtad,-1
murung,-1
muslihat,-1
mustahil,-1
musuh,-1
nafsu berahi,-1
nafsu berperang,-1
naif,-1
najis,-1
nakal,-1
ndeso,-1
negatif,-1
nekat,-1
nenek,-1
nepotisme,-1
neraka,-1
neurotik,-1
ngambek,-1
ngawur,-1
ngelantur,-1
ngeri,-1
ngobrol,-1
ngomel,-1
noda,-1
noda-noda,-1
non-aktif,-1
non-keyakinan,-1
nyaring,-1
nyengir,-1
nyeri,-1
nyinyir,-1
nyonya,-1
obat bius,-1
obrolan,-1
obsesif,-1
obyek,-1
ocehan,-1
ogah-ogahan,-1
omelan,-1
omong kosong,-1
oportunistik,-1
oposisi,-1
orak,-1
orang asing,-1
orang bodoh,-1
orang buangan,-1
orang canggung,-1
orang celaka,-1
orang dungu,-1
orang fanatik,-1
orang gila,-1
orang ingkar,-1
orang kikir,-1
orang luar,-1
orang membenci,-1
orang miskin,-1
otokrat,-1
otokratis,-1
otoriter,-1
overakting,-1
padat,-1
pagar,-1
pahit,-1
paksaan,-1
paling aneh,-1
paling kejam,-1
paling lambat,-1
paling menakutkan,-1
palsu,-1
panas,-1
panci,-1
pandangan marah,-1
